# Posterior probabilities of HI were assessed using the estimated fraction of haploinsufficient genes as prior (24%), thus some genes may have less observed PTVs that expected and even though have a low posterior probability.
# name = HGNC symbol
# posterior = posterior of being intolerant to PTVs 
# observedtruncationcount = number of PTVs in the gene
# expectedtruncationcount = number of expected PTVs in the gene as a function of its de novo mutation rate and number of synonymous mutations
name posterior observedtruncationcount expectedtruncationcount
SLC25A21 0.017134951045775837 3 4.228588033754443
ZNF526 0.017152364160633964 4 8.814707740377594
SLC39A2 0.01716607263787716 3 4.234398790481782
C2orf57 0.01720140795521836 3 4.24098376327494
OR9Q2 0.017204272592207654 3 4.241517025006449
GAL3ST3 0.017218997748049275 3 4.244256785881476
ZC3HC1 0.0172297447791795 4 8.829122127190733
OR5C1 0.017243967760063456 3 4.248897446541497
OR1B1 0.01724960728919888 3 4.249944635453584
SERPINB9 0.017251194850749264 3 4.250239364793936
DNAJC1 0.017253102124559393 4 8.833460615772186
DEF6 0.017253473761370628 4 8.83352959846237
CCDC132 0.017290042921172956 5 13.42317758681787
EGFL8 0.017291395324168665 3 4.25769367885052
C7orf57 0.017291921283925604 3 4.257791093910059
SLCO1C1 0.01730942739285278 4 8.843899011541147
GZF1 0.017311755431085568 4 8.844329733288287
ENAH 0.017327666069418168 4 8.84727191590963
NIPAL2 0.017361072625384135 3 4.270573600792886
PISD 0.017387727751358755 3 4.275487404459134
POLR3F 0.017408030078103542 3 4.279225124180543
CLMN 0.01741866999289752 5 13.446916660125577
CMPK2 0.01742852553482117 3 4.282994059006055
FAM107B 0.01744283938771173 3 4.285623669994047
PCDHB13 0.01745715870479491 4 8.871119367450465
C9orf171 0.01745785192244628 3 4.2883793601341065
MRI1 0.017460480846999603 3 4.288861684145783
ESPN 0.01746865463894547 4 8.873228061956823
CPEB3 0.01748891369286451 4 8.876940856553084
LRRC17 0.017515071240624302 3 4.2988611982860965
SLC25A47 0.017517839516418294 3 4.299367457237915
OR2B2 0.01752251505927267 3 4.3002223364957
DTNBP1 0.01754527655623455 3 4.304380865696732
EIF2D 0.017550889652328042 4 8.888272767408427
XPA 0.017574321689522842 3 4.309679728489998
MTMR14 0.017585997421635885 4 8.894674575611823
PBX4 0.017596073578224628 3 4.313642415283873
C1orf100 0.017606415001685336 3 4.315524694434503
CTSH 0.017617240135217798 3 4.317493852586212
MUS81 0.017629217096582044 4 8.90253835368912
CCDC94 0.017646451581969 3 4.3228016700659655
SULT2A1 0.017651529749070072 3 4.323723509523273
MEPE 0.01769297285021828 3 4.331236952979793
JMJD7 0.017709226090898516 3 4.334178873718271
GPR12 0.01774491270059393 3 4.3406290440909405
P4HA2 0.017788208994615723 4 8.931304748648646
TAF6 0.01780126002116184 4 8.933654845675786
SIX1 0.017807890130898073 3 4.351980878336249
GJD4 0.01781080613997595 3 4.352505540715683
CDK20 0.01782413319129155 3 4.354902334823284
COX18 0.017826849524647085 3 4.355390636000194
GPR32 0.017831369962061135 3 4.356203089695567
POLL 0.017848250089451977 4 8.942102354237589
ARL6IP4 0.017873341520180063 3 4.363736954951351
CTSB 0.017883940405788896 3 4.365636700476105
LIPT1 0.017900759281033966 3 4.368649050106815
CA12 0.017901497375322976 3 4.368781183046995
AMFR 0.017904387829769306 4 8.952165780567604
ITGAE 0.017909283418868206 5 13.535909112642354
FANCF 0.017927335742123383 3 4.37340337524907
FOXRED2 0.017949945148013763 4 8.960309783158642
MOGAT1 0.017989462496448894 3 4.384490436776565
FEZ2 0.01799383447615711 3 4.385269238444162
TMEM202 0.01799716443641521 3 4.3858622955863105
KIAA1199 0.017999566299931255 6 18.134891602036333
OR11H1 0.018010134150544595 3 4.388171141103957
NAT1 0.01803332608286501 3 4.3922956619843045
RCCD1 0.018034617127538236 3 4.392525112108549
C4orf27 0.01805649761357284 3 4.396411357758601
PRSS38 0.018061571128093475 3 4.3973118166255105
NANS 0.018068211022803614 3 4.3984899051717115
HLTF 0.01811514640179514 5 13.572539757976502
AGXT 0.018119526855555193 3 4.407580349817852
C10orf90 0.018133848554700484 4 8.992980087845021
TM6SF2 0.01813484623252066 3 4.410289233524003
APOBEC4 0.018140394565936153 3 4.411269776194694
OR52A5 0.018191312706457626 3 4.420254686449881
OR2H1 0.018196766489251916 3 4.421215585828576
C1QTNF3 0.01820302531365475 3 4.422317976845013
SF3A2 0.01820639541176688 3 4.422911411220292
LRRFIP2 0.018212228462585 5 13.589672692834712
OR5A1 0.018219787900556648 3 4.42526860492565
DHRS13 0.0182245233256219 3 4.426101673715793
TBX10 0.01823622525830515 3 4.428159398577991
DFFB 0.018263443603620585 3 4.432940596901283
TGM2 0.01826935195968198 4 9.016844742687823
SWSAP1 0.018275584580864618 3 4.435071036660106
FCER2 0.018275810941381147 3 4.435110744113874
CAB39L 0.018356670532742793 3 4.449264091205
SLC27A5 0.018380705241895105 4 9.036326441586404
ELP3 0.018389812748406606 4 9.03791470871305
THPO 0.018396301763824657 3 4.456178661175734
MAPK7 0.018417784705208592 4 9.042787944880901
EXOSC10 0.018426955099872234 5 13.627251220487683
HNRNPCL1 0.018449428341806448 3 4.465424906366376
FAM71F1 0.01844952197530266 3 4.465441179434257
HLCS 0.018473416604372968 4 9.052458511146956
GLB1L 0.01850998523391452 4 9.05879973170413
ETFA 0.01856191975691331 3 4.484917196309329
SLC35A3 0.018566577326127365 3 4.485721749836314
DGUOK 0.018569245084264576 3 4.486182492068151
TMC6 0.018596826063052914 4 9.073809337937254
CDC42EP1 0.0186062053676156 3 4.492559141990133
OCIAD1 0.01861890134668633 3 4.494746675084143
AKR1E2 0.01862952455495874 3 4.496575942978163
TRUB1 0.018648828020802723 3 4.4998972939360895
IQCH 0.01865980954669579 5 13.667519673781921
MBLAC2 0.018667427378173118 3 4.503094307325614
ZNF80 0.01868133484525222 3 4.505482798151231
ZAR1 0.018700232449251505 3 4.508725509295265
ODF1 0.01870213179079915 3 4.509051246680106
SLC25A30 0.018704956622011378 3 4.509535645676944
CCDC137 0.018707648593543482 3 4.50999719526785
RAPSN 0.018708516227792214 3 4.510145940845511
TMPRSS12 0.018712797825519528 3 4.510879870802058
TACR2 0.01871280041740406 3 4.510880315039989
SERPINA6 0.018720249301655573 3 4.512156772666426
NTSR2 0.01877030725982491 3 4.520721915396836
TMC4 0.018782254530083697 4 9.105630037893148
RPIA 0.01878906451324608 3 4.52392559664033
INPP5K 0.0187978844392277 3 4.525430928709459
NPHP4 0.01880986011970191 6 18.27607536524724
VPS8 0.018821653219790558 6 18.27808580293441
P2RX4 0.01882904535681242 3 4.530743745500001
SLC38A11 0.01883055731834275 3 4.531001309716694
SLC16A8 0.01883545446468942 3 4.531835404460226
SLC35D1 0.01884058101736449 3 4.532708344441604
AIFM2 0.018924785818927953 3 4.547013341792124
C2orf47 0.018933131419836668 3 4.54842771920724
TRIM63 0.018953347740469608 3 4.551851363547776
ACPT 0.018977594894508943 3 4.555952911262331
MTRF1L 0.019007633786822783 3 4.561027044278948
NEIL2 0.019093382099362205 3 4.575468400039927
FANK1 0.019107112614232258 3 4.577774924668969
GMPR2 0.019109538596205226 3 4.5781822850239
TRIM7 0.01911181790471473 3 4.578564970409094
RSAD2 0.019115434337799813 3 4.579172061023462
CAMKMT 0.01911597439742397 3 4.5792627111667645
AMICA1 0.019118043690676392 3 4.5796100231472545
POPDC3 0.01912438403775976 3 4.580673963074966
ZNF558 0.019140868001097502 3 4.583438431707115
TMEM66 0.01915411467095271 3 4.585658293889025
PLAUR 0.0191811469582732 3 4.590183668244393
RXFP4 0.01923481619809551 3 4.599149734408724
STK16 0.019246115396058895 3 4.6010342701616125
TRMT1 0.019255188714699986 4 9.185413980362975
FAM53A 0.01926904154722197 3 4.6048546754413975
SLCO4C1 0.01927109738633219 4 9.188064244545231
SEPT12 0.019272096833947316 3 4.6053634707463
VARS2 0.01930240373385725 6 18.359007792490807
C6orf70 0.019310189320049707 4 9.194567564790741
DERL1 0.019363892422641457 3 4.6206133792194315
FUZ 0.019393924477670316 3 4.6255871923795375
TLR6 0.019431201272567426 4 9.214617568078028
TPRX1 0.019448269675623228 3 4.634568509278653
SLC35G1 0.019461548345199052 3 4.6367592585641475
FBXO16 0.01948213813273763 3 4.640153319559513
MYLK4 0.0195181481194936 3 4.646080834002672
ACOT1 0.019545197739399594 3 4.650526359390581
MTMR6 0.019553664000728836 4 9.234783728181554
EPYC 0.019572150975881265 3 4.654950050931253
TIMD4 0.019577570660268374 3 4.655838833952542
NDC80 0.019581995882338728 4 9.239431557233342
DNAAF2 0.019636844323227796 4 9.248410714040386
KIRREL2 0.019641296815437546 4 9.249138545990768
SLC16A11 0.019684197310772415 3 4.673275851613389
EXOC7 0.01968651044254747 4 9.256520301836996
CATSPER1 0.019704417181761285 4 9.259439235230946
SPO11 0.019722140555898743 3 4.679458517749135
ROR2 0.0197254179638068 5 13.845726413516932
TMEM120B 0.019745687838049596 3 4.683289573718507
CDK3 0.019802572907618544 3 4.692526126275494
WDR83 0.019841007028091374 3 4.6987520534820515
ACMSD 0.01988927903125912 3 4.706554896538876
FAM212B 0.019889738572816458 3 4.706629089134955
BSPRY 0.019899684203102085 3 4.708234391389867
FCRLA 0.01990106140281459 3 4.708456620199013
GHRHR 0.020022204579546888 3 4.727945909017155
GFRAL 0.020023097614739676 3 4.72808914951724
FBLIM1 0.020054941878007573 3 4.733192799833322
C8orf47 0.020058771556964294 3 4.733806044092184
PCMTD2 0.020060483829743347 3 4.7340801922335825
STRADB 0.02009096680518481 3 4.738956920405196
CAPG 0.020193533659406605 3 4.755312721039573
TAS2R41 0.02021126486194584 3 4.758131972202905
ACSS3 0.020220407594568404 4 9.342451917722798
MYBPHL 0.02026085726251192 3 4.766004293012017
SUN3 0.02026195345348491 3 4.766178089626207
PLCB2 0.02029728747576864 5 13.937509633807071
TMEM59L 0.020354746842265715 3 4.780856823547241
KLK8 0.02036780951474335 3 4.782917908743189
ST6GALNAC6 0.02039122553771855 3 4.78660935286686
ZNF552 0.020392019357119023 3 4.786734422624533
SERPINB7 0.020414813196381196 3 4.790323660527209
GDPD3 0.020420459088971124 3 4.791212086135861
TRAF3IP1 0.020437232425919875 4 9.376717287255042
KIAA1191 0.020438255901642343 3 4.794010981472923
APOA5 0.02044220366765034 3 4.794631521159474
CCDC62 0.020444977189513016 4 9.377934616693906
ZNF470 0.02044558169387223 4 9.378029614276997
DNMBP 0.020480932779685785 7 23.13218185154706
TRIM54 0.020498523304989937 3 4.803471512811192
XRCC2 0.020508065880626817 3 4.804966969567481
SRBD1 0.020583405603116046 5 13.982484310373152
EPS8L2 0.02061252587054908 4 9.404160131133857
OSGEP 0.020626192270572663 3 4.823422843877259
SORBS3 0.020637182070571223 4 9.408001810421851
POU6F2 0.020665178154315546 4 9.412358433042174
OTOA 0.020731208190606087 5 14.005478088387438
SIRPB1 0.0207524236156632 3 4.843031008357107
INTS4 0.020773214284139193 5 14.01198373296895
PTGDR 0.020791362830239555 3 4.849056080226256
PGLYRP3 0.020821070290338684 3 4.853645298396238
GPR182 0.020855982143065898 3 4.859030308842777
MRPS35 0.020873214424095104 3 4.861685066510879
TBRG1 0.020927879030086697 3 4.870092373031197
GPR128 0.02092985207964377 4 9.453262624669607
LGALS9C 0.020985324637941265 3 4.878904264954958
ATP6V1D 0.020991652022591272 3 4.879873413064536
PI4KA 0.020992155620904417 8 27.794286548479832
FANCL 0.021030418216420925 3 4.8858048908763
SERPINB2 0.02107633298766844 3 4.892816322668434
TUT1 0.02108421874558596 5 14.059753421296762
PIBF1 0.021111578826053815 5 14.063922823931208
SLC14A1 0.021127067623393583 3 4.900546413520056
FTSJD1 0.021129148392873404 4 9.48373026091625
VWCE 0.021134108842456648 5 14.067352205727428
BBS12 0.021173730487323714 4 9.490507301121108
SLC25A40 0.021181301117816735 3 4.908789542951202
TALDO1 0.02121658761113147 3 4.914141773434457
WDR59 0.021226550342075913 5 14.08138574215834
LRP3 0.021244922721536115 4 9.501300525139303
C14orf105 0.02124610140379927 3 4.918611720828716
DEPTOR 0.02124663028981212 3 4.918691766695243
FN3K 0.021249590028985108 3 4.919139681472038
TIMMDC1 0.02125907015170826 3 4.920573953615184
FKRP 0.021265264892569264 3 4.921510833914804
RNF219 0.0212688134148583 4 9.504914587693996
AGXT2L2 0.021272521873176926 3 4.922608025713604
SRSF12 0.021297050711384612 3 4.926313862295695
PARP11 0.021340037056696626 3 4.932798215181171
VWA1 0.021350717139092746 3 4.934407289858915
HSD17B2 0.021360357053572213 3 4.935858975624358
ACTL8 0.021371745736430497 3 4.937573184877867
KBTBD12 0.02143502152119427 4 9.529948330604583
UBE3D 0.02147412353374497 3 4.952942958332576
PRDM2 0.021475175140460004 7 23.28456927212107
CTAGE1 0.021489287266168014 4 9.538080565714964
HORMAD1 0.02157546866348521 3 4.9680872745511575
ACAA2 0.02158813985413622 3 4.969975874786103
G6PC3 0.02169917623744878 3 4.986479273146999
ARRDC2 0.02177207512229822 3 4.997269430316104
MTERFD1 0.021776201423082564 3 4.997879129535191
CCDC19 0.021796282878417336 4 9.58371194181386
DDX20 0.021832474094330975 4 9.589049885954608
SOWAHA 0.021979452910920173 3 5.027772464564635
MFGE8 0.02201076186008008 3 5.032353211722855
SLC9C1 0.02203616752930077 5 14.201799988829805
CCDC64 0.022045469070273806 4 9.62029091623237
WDR55 0.022058200107070963 3 5.039281681068003
SMUG1 0.022145303027088774 3 5.051965434028152
ANKS4B 0.022215526805963098 3 5.0621558291785576
DAP3 0.02221616110616086 3 5.062247730955076
DPAGT1 0.0222176485256873 3 5.062463228472598
KIAA0586 0.022254703618771566 6 18.81642883672803
KIAA1598 0.02229947006886635 4 9.657163078984281
RASSF6 0.022304674731132772 3 5.075047114334826
NCR1 0.02231056762267945 3 5.07589748414216
MFAP3L 0.02233931470767338 3 5.080042668821148
UAP1L1 0.022360384523753246 3 5.083077521201507
ST8SIA5 0.022381263304239767 3 5.086082102069153
RPAP3 0.022423678204779737 4 9.675044637659008
TSPAN17 0.022487815037101826 3 5.101373006893356
C3orf38 0.022523555662963126 3 5.106486181594091
F2RL1 0.022546833951001977 3 5.109812191217895
PKP3 0.022563478903904876 4 9.695055573925373
CCBE1 0.02258418642444572 3 5.115142121372083
NSUN3 0.02261171110349633 3 5.119064187593267
P2RX1 0.022616050534067483 3 5.119682099197837
TACR1 0.022637549442558146 3 5.122741721026376
PLA2G6 0.022657490943012417 4 9.708444366193913
ORC5 0.022669233140841905 3 5.1272456234497445
TRIM36 0.0226714783264304 4 9.710431750408917
SERPINA4 0.02267964645102856 3 5.128724554275942
SUPT3H 0.022681408428009118 3 5.1289747301353765
MAPKAPK3 0.022733694180348277 3 5.136389942163488
PPM1F 0.022737538651552314 3 5.136934510869199
AP5B1 0.02274441506370418 4 9.720775531838601
AVPR1B 0.022748127721083426 3 5.138433985938754
RGS20 0.02276417294302794 3 5.140704785900336
CDK15 0.022783064697090773 3 5.143376438279385
SHARPIN 0.02280869072484281 3 5.146996988698432
WNT16 0.02282402193266291 3 5.149161145773222
WISP1 0.022830016338434924 3 5.1500069315140085
DDX43 0.022836698159731827 4 9.733816655731259
KHDRBS3 0.022899548004837095 3 5.159801743455115
HEY1 0.022921117312415015 3 5.16283427474605
C2 0.022929305985175067 4 9.746852031926643
ZNF584 0.02293900462994688 3 5.165347024554612
ZNF251 0.02294484746719834 4 9.74903459457093
SDCCAG3 0.02296317951595149 3 5.168739991955475
TNFRSF10D 0.022964769931830515 3 5.168963085979781
SMCR7 0.022988248472322653 3 5.172254761000268
FYB 0.023010587797173923 4 9.758250875071326
LAYN 0.023129917622004524 3 5.192047284112917
TUBB6 0.023140823418149218 3 5.193566017047525
BEST4 0.023182831139489726 3 5.199409458152674
FRAS1 0.023183538152799502 13 51.02817974389123
FGFR1OP 0.02318883561539115 3 5.200243860121752
SUSD1 0.023196301507941615 4 9.784148253867269
TCP11 0.02322307213159268 3 5.204997454120161
HAPLN3 0.023230682576284474 3 5.206053202399175
ZNF263 0.023232336378202777 4 9.789149781680834
EPHX3 0.023273071620452185 3 5.2119273926614955
CCNT1 0.023280122521217902 4 9.795770681946443
TP53TG5 0.02328240718297117 3 5.213219693069466
PLIN5 0.023314110227560175 3 5.217604500079662
SCRN3 0.023332078577522175 3 5.220087095795865
BPIFB6 0.023333343152925463 3 5.220261745462248
DSC2 0.02334133984921015 4 9.804233152548694
HSD17B6 0.02341409242800329 3 5.23139488678974
PTGER3 0.023419366664974208 3 5.23212075703125
PEX1 0.023436146040083535 6 18.983030576273315
EVI2B 0.02345809385013827 3 5.23744572896424
FOXD4L1 0.02345992778191336 3 5.23769768100173
STAC 0.023532201000804758 3 5.247611556993199
KCNA10 0.02354335496197245 3 5.249138922927795
NOB1 0.023574138368209662 3 5.253350582928434
SGCZ 0.023640014319726024 3 5.26234545975208
CCDC104 0.023643156200642283 3 5.2627738491606815
HTR3C 0.023654993562125845 3 5.264387351844888
PYGB 0.023657492096436795 4 9.84759501879855
TMEM43 0.023698820065736294 3 5.270354314104629
CC2D2B 0.023713594422315503 3 5.272363410882688
EML2 0.023715378311019903 4 9.855473113645163
KIR3DL1 0.02373856162207529 3 5.275755811269392
NBN 0.02374934037885369 4 9.860086493970918
PLIN2 0.023798636837653885 3 5.283904243815895
ZNF260 0.02384613195988075 3 5.290332156207342
TWF1 0.0238988717593192 3 5.297455256102639
SPERT 0.0239537640289908 3 5.304852803804442
ZNF177 0.02395668139955063 3 5.305245499836961
PDXDC1 0.023957410808604765 4 9.888210878080974
RBM48 0.02400184606148637 3 5.311318997546882
LILRA3 0.024004162322195398 3 5.31163017507782
TUBA3D 0.02405482209510011 3 5.318428735783928
SCYL1 0.024093472524016113 4 9.906473455496446
TEKT1 0.024160046242511637 3 5.332505341980964
IFT52 0.024217191346019264 3 5.340125029181515
PSTPIP1 0.024224027848080334 3 5.34103542889657
TSSK1B 0.02432768514212469 3 5.3548085945286426
DEFB1 0.02437952151965216 2 0.7788075532648482
UIMC1 0.024400033429130163 4 9.947255002252714
CC2D2A 0.024400692084630228 7 23.695943691385267
LHX4 0.02440553766294263 3 5.3651154484252945
GPR156 0.02443169427361284 4 9.951438317576791
ITGB2 0.02443731216045023 4 9.952180051111993
GSDMB 0.024437745545323707 3 5.369370061727588
ST20 0.024439845910247428 2 0.7867801243052729
SPESP1 0.024500396277714217 3 5.3776304932020995
ZPBP 0.024505567216809517 3 5.3783113556990765
SV2C 0.024507595742340564 4 9.961445617932856
HAUS5 0.024553491922445735 4 9.967482194099551
OMD 0.024587055573154912 3 5.389022550658287
CWF19L2 0.02459116045721382 4 9.972428401666434
ANGPTL4 0.024591197701906244 3 5.389566085978351
TCF19 0.024606879104158264 3 5.391623011048799
ZNF16 0.0246479841078929 4 9.979875886910982
MLF1IP 0.02468514491126844 3 5.401870049744818
KLHL35 0.024701873125864717 3 5.404056102083946
ANKRD16 0.024734038032583533 3 5.408255378392382
MEP1A 0.02481670937485618 4 10.00189133309863
IL17RD 0.024828302944838433 4 10.003398713174645
GABRA6 0.024842220874728635 3 5.422340194994703
KIF21B 0.024875550039719627 7 23.75813623800818
ATP5E 0.024917393374653506 2 0.8492248876689623
SLC25A13 0.02494738740872009 4 10.018842326496273
KNCN 0.024955271742370767 2 0.8541278736745749
FAM92A1 0.024971623402257056 3 5.43910939895725
NIF3L1 0.024979020888624935 3 5.440065474793208
RASSF5 0.02499578649150119 3 5.4422312965042305
CASD1 0.025063150828652212 4 10.033786543829322
SMR3B 0.025080598460389385 2 0.8702986673411401
B3GNT2 0.02511501552095902 3 5.457592894084113
NAPSA 0.02512450847270748 3 5.458812920862712
SLC35G2 0.025125782659293786 3 5.458976644146112
SLC36A3 0.02513754121696149 3 5.4604871477240025
GUCY2C 0.025142043523476137 5 14.626799736671309
LANCL1 0.025144987098187164 3 5.461443289249482
SLC7A9 0.02514848126796721 3 5.4618918879733656
FILIP1 0.025157563214655003 6 19.21165919681377
ADRA1A 0.02515780572140249 3 5.4630887100652945
GPATCH1 0.02522377123958231 5 14.637277669313885
UGP2 0.025259933147285234 3 5.476168865312902
FAM115C 0.02526500760828917 4 10.059684644516338
TCP10 0.025278403479873104 3 5.478528984603887
GNG13 0.02530286143531795 2 0.8987844098358487
PPAN 0.025318353363727047 3 5.483627997467669
PLA1A 0.02533725485801304 3 5.486037763702674
ITGA11 0.025378043847485262 5 14.656966428321319
SAMSN1 0.025428465582111367 3 5.4976417345191955
PPM1D 0.025429816352566477 4 10.080680479438591
CRLF1 0.025454816874739147 3 5.5009866400657454
HGS 0.025462513869072376 4 10.084830225506737
PLA2G15 0.025478012009693563 3 5.503928128812971
MPL 0.02548197058927105 4 10.08729707774258
KRT34 0.025494383995685873 3 5.506002770993714
CPSF2 0.025510383469818772 4 10.090896158304004
AGBL4 0.025554818231174847 3 5.513649721135081
ARHGAP33 0.02555923375393799 5 14.67994214693958
PLEK2 0.025594180306145208 3 5.518620874472163
LMAN1L 0.025595822518543785 3 5.518828112541472
IL7R 0.02561946368724409 3 5.52181006260837
SLC1A5 0.025638555058889873 3 5.5242161747131036
SCGB1A1 0.02565249432992452 2 0.9431046562095424
NMUR1 0.025653766388693086 3 5.526132031343625
UGDH 0.02571197425909202 3 5.533453072803974
ZNF823 0.025715677185116484 4 10.116785461428979
MAPK13 0.025734120723808235 3 5.536234287132743
SCAMP3 0.025756112537513604 3 5.538993775009951
DTNB 0.02580165142256037 4 10.127567818395299
HIF1AN 0.025835948555948743 3 5.548992193304265
ASB5 0.025868169462105045 3 5.553018924331783
NOA1 0.025868720893227216 4 10.135954998205797
RTF1 0.025874875749320216 4 10.136723615307304
GRIN3B 0.0258765826070286 4 10.136936735808366
PRAMEF17 0.02588969473449143 3 5.5557062745310635
FXYD4 0.025965360419622253 2 0.9822684221530706
RTN4IP1 0.025983995935330916 3 5.567453851328274
WFDC6 0.025990303152079224 2 0.9853708892984743
RGL4 0.026023006990230968 3 5.572301525464587
DEFB128 0.026029645264137796 2 0.9902585178430042
GCNT1 0.026076742619034986 3 5.578967367211256
KRT20 0.02608156755514785 3 5.5795652406531
PAOX 0.026082878117692696 3 5.579727618107835
MTX1 0.02609523492577374 3 5.581258224637388
BCKDHB 0.026117815750737124 3 5.5840534329135
KCTD20 0.026131267211306045 3 5.585717428712249
AGT 0.026169287595366644 3 5.590416188038605
PKDCC 0.026169900221714865 3 5.5904918452324655
TNIP3 0.02621966371922046 3 5.596631712883779
DTL 0.026291922756006492 4 10.188394147402159
CD1B 0.026307156297528392 3 5.607399187940738
GSR 0.02631105743819646 3 5.607878478936203
FBXO39 0.02631786650464528 3 5.608714869707573
MRPS22 0.026350242402966982 3 5.612688880504079
TACC1 0.026377680117464667 4 10.198920234525666
HIST1H4I 0.02640835154789397 2 1.0369424405735748
PLCD4 0.026491617230846188 4 10.212853794352291
TBX19 0.02649777466058212 3 5.630737932745717
SPRR2F 0.026503537532411758 2 1.0485737726037367
CPXM2 0.026507363821397435 4 10.214774884353854
CHID1 0.02650781423717301 3 5.631962616330208
CLUL1 0.026513792257688937 3 5.632691634330813
ABCA2 0.02655874258932849 8 28.552504212452234
HIST1H4D 0.026570070382877054 2 1.0566797067438318
GDAP1 0.026623594318718215 3 5.646053603358581
SLC1A7 0.026624789506795733 3 5.646198752389539
MBOAT7 0.02665360587203256 3 5.649696424702973
TGM7 0.026662160842740538 4 10.233601304366076
HIST1H4J 0.02667088984945122 2 1.0689253522783715
FCGR1A 0.026691917423974195 3 5.654340912521725
AMPD3 0.026702151443804768 4 10.23844768227012
KIF2C 0.02670218507458711 4 10.238451754943279
KCTD18 0.026741484428339284 3 5.660340281396346
ZFP90 0.026768367831002955 4 10.246456809146448
VRK2 0.026809798982275583 3 5.668591070378579
IMPDH2 0.026848914370277678 3 5.673306088112977
CCL4 0.026854654070914356 2 1.091130194153112
PLD1 0.026855700022458136 5 14.839857764313978
KRTAP2-4 0.026898442883535777 2 1.0963995399551762
SIRT5 0.026945530631142314 3 5.684923767962733
STEAP3 0.026954173624353702 3 5.685961075271127
ALG11 0.026976387125255765 3 5.688625593086162
ORC3 0.027079999734433848 4 10.283893053785143
C11orf83 0.027093196542180623 2 1.1197347172248386
RDH5 0.027098704427294736 3 5.703259494888487
PALB2 0.027107298772724414 5 14.870019701787596
PRR11 0.02711563617954719 3 5.705280128644291
KIAA1456 0.02712344690967955 3 5.70621184706934
FZD6 0.0271363774381212 4 10.29062092021128
GALNT7 0.027181675652795893 4 10.296016771876413
WDR46 0.027188706060005195 4 10.296853439175727
HGD 0.027227929315390507 3 5.718650220486336
C2orf88 0.027240011671400374 2 1.1372183987524989
LYRM4 0.027283722929131126 2 1.1424061211050227
KRT81 0.02733978306031847 3 5.731914819232523
SEC14L2 0.027401612683374304 3 5.7392245003295494
B3GNTL1 0.027403230949365 3 5.739415601192388
GPRIN2 0.02740354340539733 3 5.739452497829587
CPN1 0.02743580225150455 3 5.743259612869256
SRSF5 0.027440431041675827 3 5.743805535155822
WFDC10B 0.027447048792516103 2 1.161718678657591
UPB1 0.027451637662812018 3 5.7451268802480175
DEFB127 0.027481940819830727 2 1.1658300248916755
CYP2F1 0.027513966920094692 3 5.7524664178719185
SLC16A12 0.02752575877904116 3 5.753853142245626
EIF2AK4 0.0275382089175604 7 24.086785464392477
APOA2 0.027553495042498235 2 1.1742454539977851
PEPD 0.02759322886877174 3 5.761776551584369
TMEM30A 0.027639046855468717 3 5.767146502126323
CA9 0.027660253586961694 3 5.769629041891351
SLC24A5 0.027680834883740575 3 5.772036598363705
COX6B2 0.027688068455561456 2 1.1900151506639096
EPHX4 0.02770820218391505 3 5.775235274780345
PARVA 0.027735926958663205 3 5.778472604487094
GUCY1A3 0.027749677520485416 4 10.362944248364318
PPDPF 0.02776799296070039 2 1.1993457239559713
LCE4A 0.02777231690324895 2 1.199849766896062
KRR1 0.027841821635376542 3 5.790808707026523
ATP6V1G3 0.027884882740329034 2 1.212944837866813
DPM2 0.027887019122562102 2 1.2131928718291083
CTSF 0.02788960058529072 3 5.796359757596027
TMEM14B 0.027913108185980886 2 1.2162203239411054
OXSM 0.027968926042664634 3 5.805555576090004
C3orf37 0.027973354380907343 3 5.80606818520989
CCBL2 0.028030883517051332 3 5.81272040605417
MED23 0.02803716586106234 6 19.562047651904837
PCNXL2 0.02807099473759544 8 28.731686727305974
KCNAB1 0.028071397452190866 3 5.817397169849238
RXFP2 0.028072774386452663 4 10.400423204922735
LCE2D 0.0280760675755613 2 1.2350686458961677
NDUFB3 0.028098219682368617 2 1.2376226114077795
SYCP2L 0.028103837475451542 4 10.404004393590002
RCSD1 0.0281210629686865 3 5.823121420189663
MRPL34 0.02817860842412263 2 1.2468744140020769
ATP13A4 0.028188747421516832 5 14.99664108106085
TRPV5 0.028194609373262996 4 10.41444728228086
SCARA5 0.028197311272431785 3 5.831890420169188
SPRR1B 0.02819863231778479 2 1.2491749425068903
SLC2A9 0.028199376633085617 3 5.8321276282789825
NDUFA4L2 0.028228691031915526 2 1.2526253871669644
CDC25C 0.02822908049304453 3 5.835537272643999
MAVS 0.028270517362491972 3 5.840287910053787
GTDC1 0.02832158033317422 3 5.8461328667538055
H6PD 0.02832616662533547 4 10.429524541465254
RUFY2 0.028374557886881212 4 10.43505337625524
SPRR4 0.028384643971031052 2 1.2704701810884405
ABRA 0.028407714996742734 3 5.855969182396651
QTRTD1 0.02841052858560164 3 5.856289997104457
DPP3 0.028433606361528394 4 10.44178744066459
HIST1H2BD 0.0284757431125121 2 1.2808501413553222
C14orf178 0.028483357586133802 2 1.2817162845274293
SPDYE1 0.028528591377105984 3 5.869724183098679
TYSND1 0.02854143428545703 3 5.871182302328226
ANAPC13 0.02857308375371782 2 1.2919057045232876
DNAAF3 0.02857866690161932 3 5.875405909832699
CALCA 0.02861136456876417 2 1.2962434752652328
